ID,Latitude,Longitude,Day,Hour,Minute,Duration,RemainingTime,Resources,Coverage,OnPeakHours,GridNumber,Ligitimacy
1630,45.40604664,-75.24795688,5,8,35,60,50,8,76,1,65699,0
1630,45.40604884,-75.24786753,5,8,45,60,40,8,76,1,65699,0
1630,45.40630501,-75.24705069,5,8,55,60,30,8,76,1,65699,0
1630,45.40647915,-75.24804221,5,9,5,60,20,8,76,1,65699,0
1630,45.40674895,-75.24839938,5,9,15,60,10,8,76,1,65699,0
1631,45.39623105,-75.22642289,1,2,36,50,50,2,84,0,46934,1
1631,45.39651099,-75.22682024,1,2,46,50,40,2,84,0,46934,1
1631,45.3962122,-75.22645158,1,2,56,50,30,2,84,0,46934,1
1631,45.39663875,-75.22694185,1,3,6,50,20,2,84,0,46934,1
1631,45.39674163,-75.22674805,1,3,16,50,10,2,84,0,46934,1
1632,45.4453344,-75.18810085,3,10,36,40,40,4,84,1,131395,1
1632,45.44585719,-75.18823181,3,10,46,40,30,4,84,1,131395,1
1632,45.44616592,-75.18755643,3,10,56,40,20,4,84,1,131395,1
1632,45.44572499,-75.1878756,3,11,6,40,10,4,84,0,131395,1
1633,45.56257194,-75.17479771,1,13,42,10,10,10,52,0,337844,1
1634,45.39654668,-75.13624474,4,11,26,30,30,1,34,0,46945,1
1634,45.39605629,-75.13649808,4,11,36,30,20,1,34,0,46945,1
1634,45.39611178,-75.13724745,4,11,46,30,10,1,34,0,46945,1
1635,45.47945867,-75.26758452,2,17,36,10,10,5,91,0,187689,1
1636,45.44268965,-75.17399516,1,10,44,60,60,3,80,1,131396,1
1636,45.44263473,-75.17414187,1,10,54,60,50,3,80,1,131396,1
1636,45.44285554,-75.17420284,1,11,4,60,40,3,80,0,131396,1
1636,45.44300174,-75.17447846,1,11,14,60,30,3,80,0,131396,1
1636,45.44288328,-75.17414819,1,11,24,60,20,3,80,0,131396,1
1636,45.44266771,-75.17391742,1,11,34,60,10,3,80,0,131396,1
1637,45.43545396,-75.1505006,4,16,20,50,50,10,44,0,112631,1
1637,45.43510113,-75.15127231,4,16,30,50,40,10,44,0,112631,1
1637,45.4351124,-75.15115841,4,16,40,50,30,10,44,0,112631,1
1637,45.43553758,-75.15156576,4,16,50,50,20,10,44,0,112631,1
1637,45.43553421,-75.15155391,4,17,0,50,10,10,44,0,112631,1
1638,45.53800605,-75.17977873,4,9,36,30,30,3,95,1,290924,1
1638,45.53792598,-75.17969595,4,9,46,30,20,3,95,1,290924,1
1638,45.5378418,-75.17996497,4,9,56,30,10,3,95,1,290924,1
1639,45.48229508,-75.17370969,4,14,35,20,20,6,98,0,197084,1
1639,45.48222754,-75.17406798,4,14,45,20,10,6,98,0,197084,1
1640,45.55640859,-75.31193046,3,15,22,10,10,8,65,0,328443,1
1641,45.37944084,-75.23638537,1,20,19,10,10,9,88,0,18781,1
1642,45.57120307,-75.20502776,4,22,47,50,50,1,50,0,347224,1
1642,45.57096107,-75.20499762,4,22,57,50,40,1,50,0,347224,1
1642,45.57053334,-75.20556551,4,23,7,50,30,1,50,0,347224,1
1642,45.5704108,-75.20522308,4,23,17,50,20,1,50,0,347224,1
1642,45.56995391,-75.20444782,4,23,27,50,10,1,50,0,347225,1
1643,45.40817046,-75.26546076,5,3,51,10,10,7,87,0,65697,1
1644,45.58262752,-75.29903561,1,5,47,20,20,9,56,0,365981,1
1644,45.58256415,-75.29920531,1,5,57,20,10,9,56,0,365981,1
1645,45.55763178,-75.20440337,2,13,41,40,40,7,75,0,328457,1
1645,45.55755038,-75.20522776,2,13,51,40,30,7,75,0,328456,1
1645,45.55750644,-75.20540941,2,14,1,40,20,7,75,0,328456,1
1645,45.5576957,-75.20560514,2,14,11,40,10,7,75,0,328456,1
1646,45.48502896,-75.27376495,5,22,9,60,60,5,54,0,197072,1
1646,45.48474215,-75.2736557,5,22,19,60,50,5,54,0,197072,1
1646,45.48421795,-75.27392693,5,22,29,60,40,5,54,0,197072,1
1646,45.48421795,-75.27363274,5,22,39,60,30,5,54,0,197072,1
1646,45.48467491,-75.27396374,5,22,49,60,20,5,54,0,197072,1
1646,45.48526001,-75.27370944,5,22,59,60,10,5,54,0,197072,1
1647,45.3994387,-75.16958706,3,5,7,10,10,1,92,0,56325,1
1648,45.5174971,-75.13575769,4,10,14,30,30,3,31,1,253393,1
1648,45.51801888,-75.13574473,4,10,24,30,20,3,31,1,253393,1
1648,45.51861918,-75.13605553,4,10,34,30,10,3,31,1,262777,1
1649,45.51875843,-75.21296104,4,5,32,10,10,2,97,0,262767,1
1650,45.5131773,-75.27112766,2,19,3,20,20,1,93,0,253376,1
1650,45.51316908,-75.27113286,2,19,13,20,10,1,93,0,253376,1
1651,45.44298151,-75.29937759,5,22,47,10,10,9,67,0,131381,1
1652,45.50514048,-75.13995952,5,7,3,10,10,9,30,1,234625,1
1653,45.44328643,-75.18544458,0,12,49,30,30,6,32,0,131395,1
1653,45.44351143,-75.18511358,0,12,59,30,20,6,32,0,131395,1
1653,45.44369477,-75.18504864,0,13,9,30,10,6,32,0,131395,1
1654,45.49426167,-75.21802781,4,11,14,40,40,10,44,0,215847,1
1654,45.4942761,-75.21832134,4,11,24,40,30,10,44,0,215847,1
1654,45.49435157,-75.21848043,4,11,34,40,20,10,44,0,215847,1
1654,45.49440187,-75.21853432,4,11,44,40,10,10,44,0,215847,1
1655,45.55261424,-75.26663951,2,0,24,40,40,6,74,0,319065,1
1655,45.55260635,-75.26666253,2,0,34,40,30,6,74,0,319065,1
1655,45.55278586,-75.26664467,2,0,44,40,20,6,74,0,319065,1
1655,45.55282913,-75.26605879,2,0,54,40,10,6,74,0,319065,1
1656,45.57421874,-75.13790314,3,16,59,50,50,6,67,0,356617,1
1656,45.57444252,-75.13768822,3,17,9,50,40,6,67,0,356617,1
1656,45.57441612,-75.13769621,3,17,19,50,30,6,67,0,356617,1
1656,45.57441612,-75.13769621,3,17,29,50,20,6,67,0,356617,1
1656,45.57375071,-75.13766312,3,17,39,50,10,6,67,0,356617,1
1657,45.41180788,-75.17351945,4,21,57,40,40,5,32,0,75092,1
1657,45.41178539,-75.17346413,4,22,7,40,30,5,32,0,75092,1
1657,45.41129161,-75.17273818,4,22,17,40,20,5,32,0,75092,1
1657,45.41146653,-75.17220561,4,22,27,40,10,5,32,0,75093,1
1658,45.5093509,-75.22149419,4,17,14,40,40,7,60,0,243998,1
1658,45.50948561,-75.2213445,4,17,24,40,30,7,60,0,243998,1
1658,45.50945162,-75.22095076,4,17,34,40,20,7,60,0,243998,1
1658,45.51005416,-75.22079965,4,17,44,40,10,7,60,0,243998,1
1659,45.43794827,-75.2235461,2,14,15,20,20,8,61,0,122006,1
1659,45.43798655,-75.22276838,2,14,25,20,10,8,61,0,122006,1
1660,45.53124657,-75.30127333,4,17,55,10,10,3,78,0,281524,1
1661,45.40593173,-75.23701119,5,7,35,30,30,3,58,1,65700,0
1661,45.40606735,-75.23800174,5,7,45,30,20,3,58,1,65700,0
1661,45.40606735,-75.23800174,5,7,55,30,10,3,58,1,65700,0
1662,45.48526244,-75.14696719,5,0,1,60,60,6,56,0,197088,1
1662,45.48571789,-75.14688768,5,0,11,60,50,6,56,0,206472,1
1662,45.48571868,-75.14695163,5,0,21,60,40,6,56,0,206472,1
1662,45.48557026,-75.14689902,5,0,31,60,30,6,56,0,197088,1
1662,45.48556869,-75.14677113,5,0,41,60,20,6,56,0,197088,1
1662,45.48564966,-75.14677314,5,0,51,60,10,6,56,0,206472,1
1663,45.55028814,-75.18643581,3,12,23,50,50,7,68,0,309691,0
1663,45.55032858,-75.18640774,3,12,33,50,40,7,68,0,309691,0
1663,45.55049399,-75.18664317,3,12,43,50,30,7,68,0,309691,0
1663,45.55061192,-75.1867607,3,12,53,50,20,7,68,0,309691,0
1663,45.55055603,-75.18646382,3,13,3,50,10,7,68,0,309691,0
1664,45.53613071,-75.16191098,2,15,28,10,10,10,69,0,290926,0
1665,45.55077801,-75.18603192,1,1,44,40,40,9,76,0,309691,1
1665,45.55117844,-75.18580165,1,1,54,40,30,9,76,0,319075,1
1665,45.55133741,-75.18584564,1,2,4,40,20,9,76,0,319075,1
1665,45.55158866,-75.18553477,1,2,14,40,10,9,76,0,319075,1
1666,45.43996454,-75.17398629,4,7,56,20,20,9,42,1,122012,1
1666,45.44010627,-75.1738505,4,8,6,20,10,9,42,1,122012,1
1667,45.40747481,-75.26866325,0,21,40,40,40,4,57,0,65697,1
1667,45.40755414,-75.26850824,0,21,50,40,30,4,57,0,65697,1
1667,45.40767603,-75.26920232,0,22,0,40,20,4,57,0,65696,1
1667,45.40763853,-75.26950423,0,22,10,40,10,4,57,0,65696,1
1668,45.54198952,-75.21385291,3,17,9,20,20,3,55,0,300303,1
1668,45.5421542,-75.21332654,3,17,19,20,10,3,55,0,300303,1
1669,45.4024089,-75.28760714,2,7,9,30,30,3,56,1,56310,1
1669,45.40230441,-75.28820201,2,7,19,30,20,3,56,1,56310,1
1669,45.40172597,-75.28869538,2,7,29,30,10,3,56,1,56310,1
1670,45.53861086,-75.24575675,3,12,17,20,20,8,99,0,290915,1
1670,45.53897527,-75.24553663,3,12,27,20,10,8,99,0,290915,1
1671,45.49184172,-75.1841572,5,16,20,50,50,2,63,0,215851,1
1671,45.4917149,-75.18422283,5,16,30,50,40,2,63,0,215851,1
1671,45.49164298,-75.18386621,5,16,40,50,30,2,63,0,215851,1
1671,45.4916962,-75.1842555,5,16,50,50,20,2,63,0,215851,1
1671,45.49107347,-75.18400162,5,17,0,50,10,2,63,0,206467,1
1672,45.5727891,-75.27824392,0,20,35,40,40,9,69,0,356599,1
1672,45.57286961,-75.2785014,0,20,45,40,30,9,69,0,356599,1
1672,45.57334647,-75.2785014,0,20,55,40,20,9,69,0,356599,1
1672,45.57317409,-75.27774598,0,21,5,40,10,9,69,0,356599,1
1673,45.41660356,-75.23627961,3,23,11,50,50,2,76,0,84469,1
1673,45.41680075,-75.23625511,3,23,21,50,40,2,76,0,84469,1
1673,45.41676851,-75.23609546,3,23,31,50,30,2,76,0,84469,1
1673,45.41648846,-75.23528019,3,23,41,50,20,2,76,0,84469,1
1673,45.41669472,-75.23497691,3,23,51,50,10,2,76,0,84469,1
1674,45.4076234,-75.18495663,5,6,42,30,30,4,41,0,65707,1
1674,45.40756267,-75.18458324,5,6,52,30,20,4,41,0,65707,1
1674,45.40709044,-75.18448902,5,7,2,30,10,4,41,1,65707,1
1675,45.44248936,-75.2788864,2,12,2,60,60,3,66,0,131383,1
1675,45.44185063,-75.27890223,2,12,12,60,50,3,66,0,121999,1
1675,45.44175748,-75.2784084,2,12,22,60,40,3,66,0,121999,1
1675,45.44145642,-75.27791644,2,12,32,60,30,3,66,0,121999,1
1675,45.44165265,-75.2783297,2,12,42,60,20,3,66,0,121999,1
1675,45.44115808,-75.27830516,2,12,52,60,10,3,66,0,121999,1
1676,45.51854222,-75.22946424,2,22,24,40,40,3,41,0,262765,1
1676,45.51857359,-75.22997425,2,22,34,40,30,3,41,0,262765,1
1676,45.51874999,-75.23007057,2,22,44,40,20,3,41,0,262765,1
1676,45.51818986,-75.23069306,2,22,54,40,10,3,41,0,253381,1
1677,45.52559809,-75.26627303,5,7,54,10,10,10,36,1,272145,1
1678,45.4626358,-75.14612541,2,9,5,40,40,4,59,1,159552,0
1678,45.46318517,-75.14626307,2,9,15,40,30,4,59,1,159552,0
1678,45.46343968,-75.14648039,2,9,25,40,20,4,59,1,159552,0
1678,45.46373413,-75.14596367,2,9,35,40,10,4,59,1,159552,0
1679,45.43429584,-75.19766524,5,19,2,50,50,3,41,0,112625,1
1679,45.43429019,-75.19812524,5,19,12,50,40,3,41,0,112625,1
1679,45.43431431,-75.19840429,5,19,22,50,30,3,41,0,112625,1
1679,45.43386675,-75.19883307,5,19,32,50,20,3,41,0,112625,1
1679,45.43363653,-75.19920922,5,19,42,50,10,3,41,0,112625,1
1680,45.40531465,-75.23548744,2,9,5,60,60,9,92,1,65701,0
1680,45.40532267,-75.23549324,2,9,15,60,50,9,92,1,65701,0
1680,45.40488878,-75.23570533,2,9,25,60,40,9,92,1,65701,0
1680,45.40548576,-75.23582443,2,9,35,60,30,9,92,1,65701,0
1680,45.40563593,-75.23591056,2,9,45,60,20,9,92,1,65701,0
1680,45.40554326,-75.23497454,2,9,55,60,10,9,92,1,65701,0
1681,45.47985687,-75.22800953,3,3,52,10,10,8,45,0,187694,1
1682,45.53929118,-75.12137545,2,6,3,30,30,4,68,0,290931,1
1682,45.53956106,-75.12138215,2,6,13,30,20,4,68,0,290931,1
1682,45.53953824,-75.12145177,2,6,23,30,10,4,68,0,290931,1
1683,45.57686941,-75.1381782,4,17,3,10,10,6,78,0,356617,0
1684,45.40547039,-75.2380462,3,11,25,50,50,9,53,0,65700,0
1684,45.40557586,-75.23839894,3,11,35,50,40,9,53,0,65700,0
1684,45.40583749,-75.23784828,3,11,45,50,30,9,53,0,65700,0
1684,45.40603496,-75.23782868,3,11,55,50,20,9,53,0,65700,0
1684,45.40571659,-75.2376905,3,12,5,50,10,9,53,0,65700,0
1685,45.40723936,-75.23562992,0,12,29,60,60,9,83,0,65701,0
1685,45.40728319,-75.23607264,0,12,39,60,50,9,83,0,65701,0
1685,45.40736343,-75.23597008,0,12,49,60,40,9,83,0,65701,0
1685,45.40707417,-75.23611147,0,12,59,60,30,9,83,0,65701,0
1685,45.40708514,-75.23623826,0,13,9,60,20,9,83,0,65701,0
1685,45.40765932,-75.23663583,0,13,19,60,10,9,83,0,65700,0
1686,45.54926343,-75.21905019,4,1,34,20,20,5,98,0,309687,1
1686,45.54979409,-75.21957904,4,1,44,20,10,5,98,0,309687,1
1687,45.42507299,-75.22893895,1,23,18,20,20,7,72,0,93853,1
1687,45.42552801,-75.22937481,1,23,28,20,10,7,72,0,93853,1
1688,45.48425385,-75.11142885,2,10,56,10,10,3,45,1,197092,1
1689,45.44386697,-75.28901871,5,1,57,30,30,8,54,0,131382,1
1689,45.44333938,-75.28923362,5,2,7,30,20,8,54,0,131382,1
1689,45.44324356,-75.28932893,5,2,17,30,10,8,54,0,131382,1
1690,45.54818506,-75.2151457,2,18,13,10,10,4,58,0,309687,1
1691,45.56733576,-75.23286206,4,13,39,40,40,10,56,0,347221,0
1691,45.56690117,-75.2323242,4,13,49,40,30,10,56,0,337837,0
1691,45.56740516,-75.23259964,4,13,59,40,20,10,56,0,347221,0
1691,45.56722827,-75.2324233,4,14,9,40,10,10,56,0,337837,0
1692,45.48146132,-75.22963321,0,12,40,30,30,6,65,0,197077,1
1692,45.48147027,-75.22963454,0,12,50,30,20,6,65,0,197077,1
1692,45.48158708,-75.22962584,0,13,0,30,10,6,65,0,197077,1
1693,45.46339347,-75.20627889,2,6,53,40,40,9,55,0,159544,1
1693,45.46297241,-75.20596074,2,7,3,40,30,9,55,1,159544,1
1693,45.46355475,-75.20656199,2,7,13,40,20,9,55,1,159544,1
1693,45.46357798,-75.20561638,2,7,23,40,10,9,55,1,159544,1
1694,45.43784713,-75.23091208,5,17,52,20,20,9,45,0,122005,1
1694,45.43787454,-75.23059495,5,18,2,20,10,9,45,0,122005,1
1695,45.51724688,-75.21578025,5,17,53,30,30,3,91,0,253383,1
1695,45.51775543,-75.21628678,5,18,3,30,20,3,91,0,253383,1
1695,45.51777662,-75.21571163,5,18,13,30,10,3,91,0,253383,1
1696,45.43491211,-75.12124244,5,11,52,40,40,6,79,0,112635,1
1696,45.43524485,-75.1208316,5,12,2,40,30,6,79,0,112635,1
1696,45.43508378,-75.12085565,5,12,12,40,20,6,79,0,112635,1
1696,45.43482565,-75.12074356,5,12,22,40,10,6,79,0,112635,1
1697,45.44272567,-75.23394889,1,22,0,60,60,10,54,0,131389,1
1697,45.44281943,-75.23381098,1,22,10,60,50,10,54,0,131389,1
1697,45.44239144,-75.23453553,1,22,20,60,40,10,54,0,131389,1
1697,45.44196396,-75.23411032,1,22,30,60,30,10,54,0,122005,1
1697,45.44166156,-75.23394543,1,22,40,60,20,10,54,0,122005,1
1697,45.44166156,-75.23394543,1,22,50,60,10,10,54,0,122005,1
1698,45.53824772,-75.30801027,2,17,59,50,50,3,58,0,290908,1
1698,45.53811964,-75.30755917,2,18,9,50,40,3,58,0,290908,1
1698,45.53781026,-75.30784507,2,18,19,50,30,3,58,0,290908,1
1698,45.53830607,-75.30731341,2,18,29,50,20,3,58,0,290908,1
1698,45.53870089,-75.30783733,2,18,39,50,10,3,58,0,290908,1
1699,45.42432379,-75.23937882,4,7,48,10,10,10,80,1,93852,1
1700,45.54480525,-75.21245181,1,7,57,30,30,1,74,1,300304,1
1700,45.54492062,-75.21316297,1,8,7,30,20,1,74,1,300303,1
1700,45.54498146,-75.21297729,1,8,17,30,10,1,74,1,300303,1
1701,45.44039303,-75.17782943,5,4,35,50,50,9,76,0,122012,1
1701,45.44010211,-75.1775507,5,4,45,50,40,9,76,0,122012,1
1701,45.44021228,-75.17763745,5,4,55,50,30,9,76,0,122012,1
1701,45.43970849,-75.17762496,5,5,5,50,20,9,76,0,122012,1
1701,45.43970818,-75.17765051,5,5,15,50,10,9,76,0,122012,1
1702,45.56951996,-75.15442171,0,22,47,60,60,4,78,0,347231,1
1702,45.56987306,-75.15398468,0,22,57,60,50,4,78,0,347231,1
1702,45.56953747,-75.15443025,0,23,7,60,40,4,78,0,347231,1
1702,45.56950376,-75.15431148,0,23,17,60,30,4,78,0,347231,1
1702,45.56973019,-75.15446872,0,23,27,60,20,4,78,0,347231,1
1702,45.56984678,-75.15464673,0,23,37,60,10,4,78,0,347231,1
1703,45.44283526,-75.25734723,2,9,57,40,40,8,46,1,131386,1
1703,45.44294773,-75.2570705,2,10,7,40,30,8,46,1,131386,1
1703,45.44287356,-75.25679605,2,10,17,40,20,8,46,1,131386,1
1703,45.44278863,-75.25694505,2,10,27,40,10,8,46,1,131386,1
1704,45.57481682,-75.13641936,5,8,57,30,30,9,70,1,356617,0
1704,45.574359,-75.13682671,5,9,7,30,20,9,70,1,356617,0
1704,45.57441955,-75.13680199,5,9,17,30,10,9,70,1,356617,0
1705,45.55176094,-75.18833231,1,11,44,30,30,7,82,0,319075,0
1705,45.55185364,-75.18765348,1,11,54,30,20,7,82,0,319075,0
1705,45.55183463,-75.18759545,1,12,4,30,10,7,82,0,319075,0
1706,45.3906603,-75.17626123,0,16,23,10,10,3,59,0,37556,1
1707,45.41594979,-75.18934599,1,11,57,10,10,4,51,0,84474,1
1708,45.5522094,-75.2434765,0,13,43,20,20,2,43,0,319068,1
1708,45.5518815,-75.24411886,0,13,53,20,10,2,43,0,319068,1
1709,45.51195294,-75.29106557,2,9,55,60,60,8,59,1,243990,1
1709,45.51195294,-75.29146228,2,10,5,60,50,8,59,1,243990,1
1709,45.51218332,-75.29152006,2,10,15,60,40,8,59,1,243990,1
1709,45.5119775,-75.29197083,2,10,25,60,30,8,59,1,243990,1
1709,45.51190281,-75.29187848,2,10,35,60,20,8,59,1,243990,1
1709,45.51186452,-75.29109975,2,10,45,60,10,8,59,1,243990,1
1710,45.46219057,-75.27344436,4,12,25,10,10,7,65,0,159536,1
1711,45.55222233,-75.23068751,1,3,18,10,10,6,77,0,319069,1
1712,45.43393961,-75.23299578,3,6,19,30,30,8,32,0,112621,1
1712,45.43395059,-75.23317402,3,6,29,30,20,8,32,0,112621,1
1712,45.43350743,-75.23397965,3,6,39,30,10,8,32,0,112621,1
1713,45.49500144,-75.13512366,2,11,29,50,50,8,47,0,215857,1
1713,45.49536759,-75.13518758,2,11,39,50,40,8,47,0,215857,1
1713,45.49534662,-75.13516343,2,11,49,50,30,8,47,0,215857,1
1713,45.49489355,-75.13454133,2,11,59,50,20,8,47,0,215857,1
1713,45.49473501,-75.13481972,2,12,9,50,10,8,47,0,215857,1
1714,45.43857837,-75.16886051,3,15,23,10,10,2,94,0,122013,1
1715,45.54732143,-75.30707984,0,18,25,20,20,5,34,0,309676,1
1715,45.54780662,-75.30711603,0,18,35,20,10,5,34,0,309676,1
1716,45.50550219,-75.25688958,0,19,45,50,50,9,69,0,234610,1
1716,45.5055895,-75.25685862,0,19,55,50,40,9,69,0,234610,1
1716,45.50524409,-75.25625203,0,20,5,50,30,9,69,0,234610,1
1716,45.5056633,-75.25598659,0,20,15,50,20,9,69,0,234610,1
1716,45.50573549,-75.25560344,0,20,25,50,10,9,69,0,234610,1
1717,45.5395084,-75.27646015,5,7,1,10,10,8,57,1,290912,1
1718,45.54447153,-75.17957041,2,12,45,50,50,5,64,0,300308,1
1718,45.54445358,-75.1795722,2,12,55,50,40,5,64,0,300308,1
1718,45.54455469,-75.17992837,2,13,5,50,30,5,64,0,300308,1
1718,45.54446813,-75.17999666,2,13,15,50,20,5,64,0,300308,1
1718,45.54446342,-75.1798047,2,13,25,50,10,5,64,0,300308,1
1719,45.48329595,-75.29212262,0,13,37,50,50,6,84,0,197070,1
1719,45.48317094,-75.29230664,0,13,47,50,40,6,84,0,197070,1
1719,45.48349091,-75.29295625,0,13,57,50,30,6,84,0,197069,1
1719,45.48350639,-75.29281728,0,14,7,50,20,6,84,0,197070,1
1719,45.48354608,-75.29301401,0,14,17,50,10,6,84,0,197069,1
1720,45.37534324,-75.27913918,4,20,31,40,40,7,63,0,9391,1
1720,45.37524453,-75.27926978,4,20,41,40,30,7,63,0,9391,1
1720,45.37507091,-75.27846402,4,20,51,40,20,7,63,0,9391,1
1720,45.37448855,-75.27892202,4,21,1,40,10,7,63,0,9391,1
1721,45.44017972,-75.23490656,3,20,31,60,60,10,40,0,122005,1
1721,45.44019238,-75.23479294,3,20,41,60,50,10,40,0,122005,1
1721,45.44007078,-75.23560556,3,20,51,60,40,10,40,0,122005,1
1721,45.4403666,-75.23474399,3,21,1,60,30,10,40,0,122005,1
1721,45.44033145,-75.23462634,3,21,11,60,20,10,40,0,122005,1
1721,45.4402077,-75.23475405,3,21,21,60,10,10,40,0,122005,1
1722,45.57793187,-75.25042166,0,16,27,60,60,8,63,0,356603,1
1722,45.57744285,-75.25077647,0,16,37,60,50,8,63,0,356603,1
1722,45.57686122,-75.25086352,0,16,47,60,40,8,63,0,356603,1
1722,45.57656503,-75.25089301,0,16,57,60,30,8,63,0,356603,1
1722,45.57616597,-75.25157021,0,17,7,60,20,8,63,0,356603,1
1722,45.57637636,-75.25174317,0,17,17,60,10,8,63,0,356603,1
1723,45.40692054,-75.18300058,5,1,37,20,20,8,38,0,65707,1
1723,45.40634516,-75.18336426,5,1,47,20,10,8,38,0,65707,1
1724,45.40413044,-75.24547683,5,11,1,50,50,9,46,0,65699,0
1724,45.40435483,-75.2454991,5,11,11,50,40,9,46,0,65699,0
1724,45.40429696,-75.24523038,5,11,21,50,30,9,46,0,65699,0
1724,45.40403553,-75.24595874,5,11,31,50,20,9,46,0,65699,0
1724,45.40464873,-75.2462929,5,11,41,50,10,9,46,0,65699,0
1725,45.46319656,-75.2776831,3,8,1,40,40,5,71,1,159535,1
1725,45.46276541,-75.27814479,3,8,11,40,30,5,71,1,159535,1
1725,45.46318418,-75.27806115,3,8,21,40,20,5,71,1,159535,1
1725,45.46304392,-75.27794608,3,8,31,40,10,5,71,1,159535,1
1726,45.54646023,-75.23160318,4,11,3,30,30,2,97,0,309685,1
1726,45.5467095,-75.23205725,4,11,13,30,20,2,97,0,309685,1
1726,45.54690542,-75.23302968,4,11,23,30,10,2,97,0,309685,1
1727,45.435844,-75.12280646,3,8,1,30,30,4,86,1,112635,1
1727,45.43623687,-75.12266733,3,8,11,30,20,4,86,1,112635,1
1727,45.43625517,-75.1227257,3,8,21,30,10,4,86,1,112635,1
1728,45.40824396,-75.19870831,5,13,33,10,10,5,66,0,65705,1
1729,45.42952936,-75.20034708,4,9,31,40,40,1,98,1,103241,1
1729,45.42944168,-75.20031834,4,9,41,40,30,1,98,1,103241,1
1729,45.42904423,-75.20020862,4,9,51,40,20,1,98,1,103241,1
1729,45.42931417,-75.20043897,4,10,1,40,10,1,98,1,103241,1
1730,45.55295353,-75.26798163,0,21,0,20,20,6,63,0,319065,1
1730,45.55284082,-75.2677346,0,21,10,20,10,6,63,0,319065,1
1731,45.39144705,-75.2523135,5,20,12,40,40,2,77,0,37547,1
1731,45.39147398,-75.25231618,5,20,22,40,30,2,77,0,37547,1
1731,45.39121875,-75.25223918,5,20,32,40,20,2,77,0,37547,1
1731,45.3907831,-75.2519639,5,20,42,40,10,2,77,0,37547,1
1732,45.54354651,-75.27371509,5,0,38,50,50,9,77,0,300296,1
1732,45.54345819,-75.27373952,5,0,48,50,40,9,77,0,300296,1
1732,45.54354373,-75.273626,5,0,58,50,30,9,77,0,300296,1
1732,45.54358979,-75.27368713,5,1,8,50,20,9,77,0,300296,1
1732,45.5435984,-75.27368338,5,1,18,50,10,9,77,0,300296,1
1733,45.47271568,-75.27696366,3,11,26,30,30,7,80,0,178303,1
1733,45.47262035,-75.27703571,3,11,36,30,20,7,80,0,178303,1
1733,45.47267574,-75.2768194,3,11,46,30,10,7,80,0,178303,1
1734,45.50193243,-75.15758236,1,20,50,10,10,5,50,0,225238,1
1735,45.43728915,-75.23515881,0,12,51,60,60,2,86,0,122005,1
1735,45.43730634,-75.23529726,0,13,1,60,50,2,86,0,122005,1
1735,45.43756084,-75.23577698,0,13,11,60,40,2,86,0,122005,1
1735,45.43760451,-75.23573191,0,13,21,60,30,2,86,0,122005,1
1735,45.43743684,-75.23662075,0,13,31,60,20,2,86,0,122005,1
1735,45.43724819,-75.23644673,0,13,41,60,10,2,86,0,122005,1
1736,45.56909257,-75.17293047,5,4,0,50,50,5,64,0,347228,1
1736,45.56909679,-75.17289251,5,4,10,50,40,5,64,0,347228,1
1736,45.56895047,-75.17216598,5,4,20,50,30,5,64,0,347229,1
1736,45.56911238,-75.17116743,5,4,30,50,20,5,64,0,347229,1
1736,45.56932967,-75.17089849,5,4,40,50,10,5,64,0,347229,1
1737,45.39095016,-75.26277357,2,18,25,30,30,4,34,0,37545,1
1737,45.39090887,-75.26285725,2,18,35,30,20,4,34,0,37545,1
1737,45.39100062,-75.26245647,2,18,45,30,10,4,34,0,37545,1
1738,45.46198031,-75.19496356,2,22,21,20,20,7,30,0,159546,1
1738,45.46221026,-75.19520979,2,22,31,20,10,7,30,0,159546,1
1739,45.4862747,-75.29632032,0,20,26,10,10,10,57,0,206453,1
1740,45.46639921,-75.1622765,2,17,45,10,10,8,48,0,168934,1
1741,45.40591838,-75.26796721,3,10,2,30,30,1,95,1,65697,1
1741,45.4061709,-75.26877238,3,10,12,30,20,1,95,1,65696,1
1741,45.40619602,-75.26979362,3,10,22,30,10,1,95,1,65696,1
1742,45.44185756,-75.11445303,1,12,59,60,60,9,43,0,122020,1
1742,45.44256164,-75.11424043,1,13,9,60,50,9,43,0,131404,1
1742,45.44254625,-75.11486635,1,13,19,60,40,9,43,0,131404,1
1742,45.44251165,-75.11485226,1,13,29,60,30,9,43,0,131404,1
1742,45.44214289,-75.1143098,1,13,39,60,20,9,43,0,131404,1
1742,45.44203724,-75.11440726,1,13,49,60,10,9,43,0,122020,1
1743,45.43964464,-75.23265741,0,19,36,20,20,10,58,0,122005,1
1743,45.44006695,-75.23262597,0,19,46,20,10,10,58,0,122005,1
1744,45.36874865,-75.28271026,0,23,46,10,10,3,39,0,7,1
1745,45.37656365,-75.17324692,0,16,30,60,60,2,34,0,9404,1
1745,45.37653997,-75.1733568,0,16,40,60,50,2,34,0,9404,1
1745,45.3771773,-75.17313133,0,16,50,60,40,2,34,0,18788,1
1745,45.37714582,-75.17315609,0,17,0,60,30,2,34,0,18788,1
1745,45.37690153,-75.17378139,0,17,10,60,20,2,34,0,18788,1
1745,45.37721438,-75.17350401,0,17,20,60,10,2,34,0,18788,1
1746,45.4342106,-75.24299881,1,20,55,40,40,9,40,0,112620,1
